Id	Name	Element Type	Element Category	Unique Id2	WorksetId
697936	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa650	Shared Levels & Grids
697937	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa651	Shared Levels & Grids
697938	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa652	Shared Levels & Grids
697939	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa653	Shared Levels & Grids
697940	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa654	Shared Levels & Grids
697941	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa655	Shared Levels & Grids
697942	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa656	Shared Levels & Grids
697946	Grid Line		Walls - Curtain Wall Grids	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa65a	Shared Levels & Grids
697947	Fence	"Family Type: Fence, Family: System Panel"	Curtain Panels	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa65b	Shared Levels & Grids
697949	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa65d	Shared Levels & Grids
697950	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa65e	Shared Levels & Grids
697951	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa65f	Shared Levels & Grids
697952	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa660	Shared Levels & Grids
697953	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa661	Shared Levels & Grids
697954	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa662	Shared Levels & Grids
697955	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa663	Shared Levels & Grids
697960	Grid Line		Walls - Curtain Wall Grids	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa668	Shared Levels & Grids
697961	Fence	"Family Type: Fence, Family: System Panel"	Curtain Panels	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa669	Shared Levels & Grids
697962	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa66a	Shared Levels & Grids
697963	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa66b	Shared Levels & Grids
697964	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa66c	Shared Levels & Grids
697965	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa66d	Shared Levels & Grids
697966	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa66e	Shared Levels & Grids
697967	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa66f	Shared Levels & Grids
697968	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa670	Shared Levels & Grids
697969	Grid Line		Walls - Curtain Wall Grids	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa671	Shared Levels & Grids
697970	Fence	"Family Type: Fence, Family: System Panel"	Curtain Panels	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa672	Shared Levels & Grids
697971	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa673	Shared Levels & Grids
697972	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa674	Shared Levels & Grids
697973	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa675	Shared Levels & Grids
697974	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa676	Shared Levels & Grids
697975	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa677	Shared Levels & Grids
697976	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa678	Shared Levels & Grids
697977	"2.5"""	"Family Type: 2.5"", Family: Circular Mullion"	Curtain Wall Mullions	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa679	Shared Levels & Grids
698132	05 - Level 05			c31579c5-fe26-45a1-8761-6fd5533120f2-000aa714	Shared Levels & Grids
698133	Sketch			c31579c5-fe26-45a1-8761-6fd5533120f2-000aa715	Shared Levels & Grids
698134	Outside	RailingType	Railings	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa716	Shared Levels & Grids
698135	Railing			c31579c5-fe26-45a1-8761-6fd5533120f2-000aa717	Shared Levels & Grids
698294	Model Lines		Lines - <Sketch>	c31579c5-fe26-45a1-8761-6fd5533120f2-000aa7b6	Shared Levels & Grids
718445	Linear Dimension Style	DimensionType	Dimensions - Automatic Sketch Dimensions	c31579c5-fe26-45a1-8761-6fd5533120f2-000af66d	Shared Levels & Grids
718446	Linear Dimension Style	DimensionType	Dimensions - Automatic Sketch Dimensions	c31579c5-fe26-45a1-8761-6fd5533120f2-000af66e	Shared Levels & Grids
718473	5 Foot Section	"Family Type: 5 Foot Section, Family: SRC-360-Permanent-Guard-Rail-w-Double-Surface-Mount-Brackets"	Railings - Balusters	c31579c5-fe26-45a1-8761-6fd5533120f2-000af689	Shared Levels & Grids
719699	2 Foot Section	"Family Type: 2 Foot Section, Family: SRC-360-Permanent-Guard-End-Rail-w-Single-Surface-Mount-Brackets"	Railings - Balusters	c31579c5-fe26-45a1-8761-6fd5533120f2-000afb53	Shared Levels & Grids
720448	05 - Level 05			c31579c5-fe26-45a1-8761-6fd5533120f2-000afe40	Shared Levels & Grids
720449	Sketch			c31579c5-fe26-45a1-8761-6fd5533120f2-000afe41	Shared Levels & Grids
720450	Edge Long	RailingType	Railings	c31579c5-fe26-45a1-8761-6fd5533120f2-000afe42	Shared Levels & Grids
720451	Railing			c31579c5-fe26-45a1-8761-6fd5533120f2-000afe43	Shared Levels & Grids
720625	Model Lines		Lines - <Sketch>	c31579c5-fe26-45a1-8761-6fd5533120f2-000afef1	Shared Levels & Grids
720904	5 Foot Section	"Family Type: 5 Foot Section, Family: SRC-360-Permanent-Guard-Rail-w-Double-Surface-Mount-Brackets"	Railings - Balusters	c31579c5-fe26-45a1-8761-6fd5533120f2-000b0008	Shared Levels & Grids
720966	Linear Dimension Style	DimensionType	Dimensions - Automatic Sketch Dimensions	c31579c5-fe26-45a1-8761-6fd5533120f2-000b0046	Shared Levels & Grids
721007	05 - Level 05			c31579c5-fe26-45a1-8761-6fd5533120f2-000b006f	Shared Levels & Grids
721008	Sketch			c31579c5-fe26-45a1-8761-6fd5533120f2-000b0070	Shared Levels & Grids
721009	Edge Long	RailingType	Railings	c31579c5-fe26-45a1-8761-6fd5533120f2-000b0071	Shared Levels & Grids
721010	Railing			c31579c5-fe26-45a1-8761-6fd5533120f2-000b0072	Shared Levels & Grids
721011	Model Lines		Lines - <Sketch>	c31579c5-fe26-45a1-8761-6fd5533120f2-000b0073	Shared Levels & Grids
721014	5 Foot Section	"Family Type: 5 Foot Section, Family: SRC-360-Permanent-Guard-Rail-w-Double-Surface-Mount-Brackets"	Railings - Balusters	c31579c5-fe26-45a1-8761-6fd5533120f2-000b0076	Shared Levels & Grids
721015	Linear Dimension Style	DimensionType	Dimensions - Automatic Sketch Dimensions	c31579c5-fe26-45a1-8761-6fd5533120f2-000b0077	Shared Levels & Grids
721036	Window Protection	Window Protection	Walls	c31579c5-fe26-45a1-8761-6fd5533120f2-000b008c	Shared Levels & Grids
726265	Legend Component - Scaffolding Structure (3D)		Legend Components	98f09989-c011-4ed4-a67e-29362c360cb4-000b14f9	Shared Levels & Grids
726489	"Wall - 8"""	"Wall - 8"""	Walls	98f09989-c011-4ed4-a67e-29362c360cb4-000b15d9	Shared Levels & Grids
727349	Legend Component - Symbol Stairs (3D)		Legend Components	98f09989-c011-4ed4-a67e-29362c360cb4-000b1935	Shared Levels & Grids
727759	Linear Dimension Style	DimensionType	Dimensions - Automatic Sketch Dimensions	d62954c2-37f3-4114-968e-177e4c5e1d3f-000b1acf	Shared Levels & Grids
727770	01 - Level 01			466afca6-d166-42c2-9ce2-c2f63ad9a0e0-000b1ada	Shared Levels & Grids
728070	01 - Level 01			466afca6-d166-42c2-9ce2-c2f63ad9a0e0-000b1c06	Shared Levels & Grids
728081	01 - Level 01			a9e193c9-fe40-454d-8b0d-9d74bf983422-000b1c11	Shared Levels & Grids
728247	Volume for Scope	"Family Type: Volume for Scope, Family: Volume for Scope"	Generic Models	a9e193c9-fe40-454d-8b0d-9d74bf983422-000b1cb7	Shared Levels & Grids
728598	01 - Level 01			a9e193c9-fe40-454d-8b0d-9d74bf983422-000b1e16	Shared Levels & Grids
728836	01 - Level 01			a9e193c9-fe40-454d-8b0d-9d74bf983422-000b1f04	Shared Levels & Grids
728848	01 - Level 01			c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f10	Shared Levels & Grids
728888	"Wall - 8"""	"Wall - 8"""	Walls	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f38	Shared Levels & Grids
728939	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f6b	Shared Levels & Grids
728940	Wall	"Family Type: Wall, Family: System Panel"	Curtain Panels	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f6c	Shared Levels & Grids
728941	Grid Line		Walls - Curtain Wall Grids	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f6d	Shared Levels & Grids
728942	Wall	"Family Type: Wall, Family: System Panel"	Curtain Panels	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f6e	Shared Levels & Grids
728943	Grid Line		Walls - Curtain Wall Grids	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f6f	Shared Levels & Grids
728944	Wall	"Family Type: Wall, Family: System Panel"	Curtain Panels	c8bf06e4-ebcb-4183-a1a4-f7825e8830a5-000b1f70	Shared Levels & Grids
